b_id,bill_name,congno,total_amount,total_lobbyists,total_agencies,first_year,last_year,num_years
s2332-116,S.2332,116.0,31325806.0,176.0,251.0,2019,2020,2
hr989-114,H.R.989,114.0,31323751.0,555.0,698.0,2015,2016,2
s2562-117,S.2562,117.0,31319826.0,347.0,475.0,2021,2023,3
hr3630-117,H.R.3630,117.0,31319269.0,458.0,883.0,2021,2023,3
hr6043-114,H.R.6043,114.0,31312000.0,263.0,262.0,2015,2017,3
hr69-117,H.R.69,117.0,31310045.0,139.0,193.0,2021,2022,2
s919-115,S.919,115.0,31304508.0,222.0,197.0,2017,2019,2
s1760-116,S.1760,116.0,31286870.0,205.0,317.0,2019,2020,2
s321-116,S.321,116.0,31283465.0,515.0,704.0,2019,2020,2
hr428-114,H.R.428,114.0,31280039.0,339.0,427.0,2015,2016,2
s2051-115,S.2051,115.0,31257017.0,444.0,370.0,2017,2018,2
s1037-115,S.1037,115.0,31256371.0,171.0,345.0,2017,2018,2
s2333-116,S.2333,116.0,31229129.0,284.0,319.0,2019,2020,2
s2747-117,S.2747,117.0,31226751.0,808.0,1203.0,2021,2023,3
hr1024-117,H.R.1024,117.0,31226011.0,111.0,134.0,2021,2022,2
s1023-113,S.1023,113.0,31225763.0,348.0,503.0,2013,2014,2
s3335-114,S.3335,114.0,31222000.0,281.0,262.0,2016,2017,2
s1756-115,S.1756,115.0,31214914.0,223.0,317.0,2017,2018,2
hr1289-117,H.R.1289,117.0,31208669.0,307.0,414.0,2021,2022,2
hr5596-117,H.R.5596,117.0,31207000.0,160.0,201.0,2021,2022,2
s582-113,S.582,113.0,31205000.0,151.0,230.0,2013,2014,2
s1013-114,S.1013,114.0,31181882.0,356.0,422.0,2015,2017,3
s353-116,S.353,116.0,31180970.0,430.0,926.0,2019,2020,2
hr1422-114,H.R.1422,114.0,31176172.0,473.0,664.0,2015,2016,2
hr2482-116,H.R.2482,116.0,31174294.0,421.0,586.0,2019,2020,2
hr3791-116,H.R.3791,116.0,31169523.0,216.0,495.0,2019,2020,2
hr4289-117,H.R.4289,117.0,31166401.0,237.0,251.0,2021,2023,3
hr2477-116,H.R.2477,116.0,31154328.0,314.0,520.0,2019,2020,2
hr1835-114,H.R.1835,114.0,31150000.0,130.0,249.0,2015,2016,2
hr1565-115,H.R.1565,115.0,31145961.0,435.0,547.0,2017,2018,2
hr1735-115,H.R.1735,115.0,31114930.0,220.0,264.0,2017,2019,3
hr1070-118,H.R.1070,118.0,31090738.0,142.0,162.0,2023,2023,1
hr766-116,H.R.766,116.0,31088453.0,108.0,269.0,2019,2020,2
hr1748-114,H.R.1748,114.0,31052368.0,274.0,681.0,2015,2016,2
hr177-113,H.R.177,113.0,31025878.0,187.0,184.0,2013,2014,2
s2694-113,S.2694,113.0,31024137.0,250.0,403.0,2014,2014,1
hr302-117,H.R.302,117.0,31020349.0,365.0,604.0,2021,2022,2
sres304-117,S.RES.304,117.0,31010000.0,58.0,128.0,2021,2022,2
hr5197-116,H.R.5197,116.0,31000604.0,200.0,334.0,2019,2020,2
s886-114,S.886,114.0,30999471.0,204.0,363.0,2015,2016,2
s1098-113,S.1098,113.0,30982235.0,326.0,427.0,2013,2014,2
hr2488-114,H.R.2488,114.0,30977183.0,284.0,213.0,2015,2016,2
hr870-114,H.R.870,114.0,30960746.0,614.0,483.0,2015,2016,2
hr1330-117,H.R.1330,117.0,30955000.0,371.0,232.0,2021,2022,2
s2461-113,S.2461,113.0,30950222.0,396.0,622.0,2014,2015,2
hr5027-113,H.R.5027,113.0,30948526.0,172.0,374.0,2013,2015,3
s2202-117,S.2202,117.0,30937230.0,379.0,210.0,2021,2022,2
hr3162-116,H.R.3162,116.0,30932723.0,244.0,482.0,2019,2020,2
hr43-116,H.R.43,116.0,30925400.0,211.0,212.0,2019,2020,2
hr493-115,H.R.493,115.0,30922000.0,253.0,119.0,2017,2018,2
hr1641-117,H.R.1641,117.0,30917095.0,460.0,563.0,2021,2022,2
s2440-113,S.2440,113.0,30906100.0,288.0,493.0,2014,2014,1
s2589-116,S.2589,116.0,30890000.0,140.0,113.0,2019,2020,2
hr6851-117,H.R.6851,117.0,30871164.0,111.0,101.0,2022,2022,1
s500-113,S.500,113.0,30859417.0,385.0,564.0,2013,2014,2
hr2644-115,H.R.2644,115.0,30850000.0,316.0,338.0,2017,2019,3
hr6027-117,H.R.6027,117.0,30841873.0,141.0,176.0,2021,2022,2
hr710-115,H.R.710,115.0,30830954.0,237.0,224.0,2017,2018,2
hr820-115,H.R.820,115.0,30794967.0,493.0,472.0,2017,2018,2
s2709-113,S.2709,113.0,30757715.0,201.0,273.0,2014,2015,2
hr460-115,H.R.460,115.0,30745000.0,213.0,108.0,2017,2018,2
s2254-116,S.2254,116.0,30738341.0,386.0,630.0,2019,2020,2
s849-114,S.849,114.0,30722328.0,326.0,421.0,2015,2016,2
hr3510-114,H.R.3510,114.0,30710000.0,178.0,92.0,2015,2015,1
hr3490-114,H.R.3490,114.0,30710000.0,178.0,92.0,2015,2015,1
s567-113,S.567,113.0,30701400.0,505.0,717.0,2013,2014,2
s2304-116,S.2304,116.0,30700000.0,151.0,135.0,2019,2020,2
hr5326-113,H.R.5326,113.0,30698090.0,173.0,120.0,2013,2014,2
hr1189-113,H.R.1189,113.0,30690000.0,164.0,285.0,2013,2014,2
hr609-116,H.R.609,116.0,30686754.0,311.0,395.0,2019,2020,2
hr55-113,H.R.55,113.0,30672013.0,232.0,415.0,2013,2014,2
s844-116,S.844,116.0,30657782.0,229.0,187.0,2019,2020,2
s3314-117,S.3314,117.0,30642821.0,276.0,234.0,2021,2022,2
hr666-117,H.R.666,117.0,30636993.0,256.0,395.0,2021,2022,2
s162-117,S.162,117.0,30636993.0,256.0,395.0,2021,2022,2
s2282-115,S.2282,115.0,30610000.0,160.0,92.0,2018,2018,1
hr309-114,H.R.309,114.0,30610000.0,200.0,255.0,2015,2016,2
hr5618-115,H.R.5618,115.0,30600000.0,75.0,116.0,2017,2018,2
s1104-115,S.1104,115.0,30589000.0,137.0,67.0,2017,2018,2
hr4766-115,H.R.4766,115.0,30587041.0,175.0,329.0,2017,2018,2
s1976-117,S.1976,117.0,30583707.0,255.0,193.0,2021,2022,2
hr5479-117,H.R.5479,117.0,30582615.0,137.0,92.0,2021,2022,2
hr147-113,H.R.147,113.0,30575746.0,186.0,182.0,2013,2014,2
s4573-117,S.4573,117.0,30574358.0,263.0,303.0,2022,2023,2
hr3439-116,H.R.3439,116.0,30530002.0,350.0,471.0,2019,2020,2
s2713-114,S.2713,114.0,30522491.0,379.0,328.0,2016,2016,1
hr5237-117,H.R.5237,117.0,30519312.0,228.0,331.0,2021,2023,3
s1971-117,S.1971,117.0,30507000.0,172.0,320.0,2021,2022,2
hr4065-117,H.R.4065,117.0,30497000.0,151.0,275.0,2021,2022,2
hr2831-113,H.R.2831,113.0,30495528.0,233.0,486.0,2013,2015,3
hr3379-116,H.R.3379,116.0,30490000.0,261.0,245.0,2019,2020,2
s2052-115,S.2052,115.0,30479000.0,265.0,317.0,2017,2018,2
hr531-114,H.R.531,114.0,30477852.0,573.0,1121.0,2015,2016,2
hr1027-114,H.R.1027,114.0,30477303.0,470.0,677.0,2015,2016,2
hr1552-113,H.R.1552,113.0,30476000.0,368.0,53.0,2013,2014,2
hr4001-114,H.R.4001,114.0,30440000.0,177.0,95.0,2015,2016,2
hr4023-114,H.R.4023,114.0,30440000.0,177.0,95.0,2015,2016,2
hr4003-114,H.R.4003,114.0,30440000.0,177.0,95.0,2015,2016,2
hr1310-113,H.R.1310,113.0,30437826.0,466.0,508.0,2013,2014,2
s548-116,S.548,116.0,30434927.0,371.0,503.0,2019,2020,2
hr8480-116,H.R.8480,116.0,30430000.0,135.0,203.0,2020,2020,1
hr2626-116,H.R.2626,116.0,30423089.0,240.0,364.0,2019,2020,2
hr5125-113,H.R.5125,113.0,30410062.0,131.0,193.0,2014,2015,2
hr2556-113,H.R.2556,113.0,30410000.0,99.0,110.0,2013,2015,3
hr5503-115,H.R.5503,115.0,30400000.0,431.0,519.0,2017,2019,3
hr367-115,H.R.367,115.0,30392878.0,466.0,656.0,2017,2018,2
hr853-117,H.R.853,117.0,30389032.0,158.0,104.0,2021,2022,2
hr2561-117,H.R.2561,117.0,30374615.0,353.0,222.0,2021,2022,2
hr909-114,H.R.909,114.0,30360000.0,180.0,137.0,2015,2016,2
hr34-115,H.R.34,115.0,30357714.0,466.0,510.0,2017,2018,2
hr4842-115,H.R.4842,115.0,30350000.0,132.0,103.0,2018,2018,1
s924-115,S.924,115.0,30350000.0,20.0,42.0,2017,2019,3
s2014-114,S.2014,114.0,30344281.0,375.0,428.0,2015,2017,3
s93-113,S.93,113.0,30340364.0,142.0,306.0,2013,2014,2
s161-114,S.161,114.0,30340000.0,304.0,330.0,2015,2016,2
hr2404-114,H.R.2404,114.0,30336147.0,367.0,280.0,2015,2017,3
hr5699-117,H.R.5699,117.0,30321000.0,213.0,211.0,2021,2022,2
hr1244-115,H.R.1244,115.0,30310210.0,491.0,672.0,2017,2018,2
hr2629-114,H.R.2629,114.0,30305000.0,190.0,121.0,2015,2016,2
hr1538-114,H.R.1538,114.0,30298810.0,204.0,298.0,2015,2016,2
s2874-117,S.2874,117.0,30298000.0,242.0,416.0,2021,2022,2
s2048-117,S.2048,117.0,30292487.0,328.0,493.0,2021,2022,2
hjres40-115,H.J.RES.40,115.0,30289329.0,311.0,357.0,2017,2018,2
hr3148-114,H.R.3148,114.0,30288000.0,108.0,74.0,2015,2016,2
s2651-117,S.2651,117.0,30286841.0,228.0,237.0,2022,2023,2
s2315-115,S.2315,115.0,30280176.0,380.0,408.0,2018,2019,2
s4422-116,S.4422,116.0,30280000.0,143.0,102.0,2020,2020,1
hr3776-117,H.R.3776,117.0,30274296.0,123.0,674.0,2021,2023,3
hr1876-116,H.R.1876,116.0,30270000.0,355.0,512.0,2019,2020,2
hr1948-115,H.R.1948,115.0,30262000.0,292.0,217.0,2017,2019,3
hr2593-113,H.R.2593,113.0,30262000.0,80.0,177.0,2013,2014,2
hr1289-116,H.R.1289,116.0,30256500.0,202.0,113.0,2019,2020,2
s3063-115,S.3063,115.0,30248322.0,296.0,367.0,2018,2019,2
hr3369-117,H.R.3369,117.0,30243893.0,214.0,426.0,2021,2022,2
hr908-115,H.R.908,115.0,30242954.0,303.0,326.0,2017,2018,2
s2271-117,S.2271,117.0,30241914.0,218.0,858.0,2021,2022,2
hr3214-116,H.R.3214,116.0,30236064.0,353.0,244.0,2019,2020,2
hr3032-113,H.R.3032,113.0,30232000.0,163.0,160.0,2013,2014,2
s1207-113,S.1207,113.0,30230000.0,116.0,139.0,2013,2014,2
hr2605-116,H.R.2605,116.0,30224736.0,226.0,361.0,2019,2020,2
s3466-116,S.3466,116.0,30205000.0,172.0,169.0,2020,2020,1
hr5444-115,H.R.5444,115.0,30199400.0,328.0,514.0,2018,2019,2
hr2605-113,H.R.2605,113.0,30193975.0,181.0,103.0,2013,2014,2
hr2570-116,H.R.2570,116.0,30187768.0,216.0,299.0,2019,2020,2
hr49-113,H.R.49,113.0,30180000.0,88.0,84.0,2013,2014,2
hr1710-116,H.R.1710,116.0,30178898.0,277.0,1128.0,2019,2020,2
hr2449-116,H.R.2449,116.0,30169482.0,142.0,229.0,2019,2020,2
hr800-113,H.R.800,113.0,30165605.0,376.0,319.0,2013,2014,2
hr1426-115,H.R.1426,115.0,30157000.0,335.0,318.0,2017,2018,2
hr5009-114,H.R.5009,114.0,30155982.0,144.0,243.0,2015,2016,2
s1781-115,S.1781,115.0,30145000.0,179.0,123.0,2017,2018,2
hr2387-117,H.R.2387,117.0,30135800.0,182.0,402.0,2021,2022,2
s3236-117,S.3236,117.0,30133000.0,149.0,140.0,2021,2023,3
s2776-115,S.2776,115.0,30130785.0,199.0,297.0,2018,2018,1
hr1420-115,H.R.1420,115.0,30116100.0,118.0,261.0,2017,2018,2
s556-114,S.556,114.0,30110576.0,680.0,986.0,2015,2016,2
hr1171-117,H.R.1171,117.0,30110000.0,117.0,62.0,2021,2022,2
s2873-117,S.2873,117.0,30096000.0,214.0,136.0,2021,2022,2
hr1427-113,H.R.1427,113.0,30092238.0,726.0,926.0,2013,2014,2
hr3359-117,H.R.3359,117.0,30091146.0,117.0,666.0,2021,2023,3
s234-114,S.234,114.0,30085672.0,291.0,237.0,2015,2016,2
s1253-114,S.1253,114.0,30081563.0,209.0,180.0,2015,2016,2
hr1108-115,H.R.1108,115.0,30070000.0,135.0,95.0,2017,2017,1
s1898-117,S.1898,117.0,30070000.0,116.0,34.0,2021,2022,2
s1601-117,S.1601,117.0,30064800.0,106.0,84.0,2021,2022,2
hr3169-117,H.R.3169,117.0,30064800.0,106.0,84.0,2021,2022,2
hr647-116,H.R.647,116.0,30063013.0,502.0,954.0,2019,2020,2
hr863-116,H.R.863,116.0,30054500.0,236.0,228.0,2019,2020,2
s1334-117,S.1334,117.0,30042204.0,257.0,370.0,2021,2023,3
s3690-116,S.3690,116.0,30040732.0,214.0,207.0,2020,2020,1
hr2163-116,H.R.2163,116.0,30034813.0,330.0,259.0,2019,2020,2
s1804-115,S.1804,115.0,30026455.0,303.0,273.0,2017,2018,2
s1457-115,S.1457,115.0,30017062.0,207.0,460.0,2017,2018,2
hr2575-115,H.R.2575,115.0,30017024.0,303.0,331.0,2017,2018,2
hr5589-114,H.R.5589,114.0,30015932.0,256.0,233.0,2016,2016,1
s1509-114,S.1509,114.0,30006147.0,354.0,280.0,2015,2016,2
s1477-117,S.1477,117.0,29980000.0,96.0,87.0,2021,2022,2
hr1869-115,H.R.1869,115.0,29977517.0,410.0,944.0,2017,2019,3
hr3693-116,H.R.3693,116.0,29970000.0,223.0,412.0,2019,2020,2
s195-117,S.195,117.0,29964485.0,294.0,590.0,2021,2022,2
hr4248-114,H.R.4248,114.0,29962417.0,181.0,154.0,2015,2017,3
s1184-113,S.1184,113.0,29959926.0,483.0,496.0,2013,2015,3
s3718-116,S.3718,116.0,29954034.0,141.0,149.0,2020,2020,1
hr5760-116,H.R.5760,116.0,29953252.0,237.0,260.0,2020,2020,1
s1586-116,S.1586,116.0,29950786.0,285.0,415.0,2019,2020,2
hr3223-117,H.R.3223,117.0,29950000.0,205.0,267.0,2021,2022,2
s2860-116,S.2860,116.0,29940000.0,233.0,113.0,2019,2020,2
hr3317-113,H.R.3317,113.0,29935600.0,375.0,277.0,2013,2015,3
hr1918-113,H.R.1918,113.0,29920000.0,281.0,335.0,2013,2017,5
s665-118,S.665,118.0,29900020.0,189.0,167.0,2023,2023,1
s2553-114,S.2553,114.0,29887000.0,171.0,164.0,2015,2016,2
hr6972-116,H.R.6972,116.0,29880000.0,337.0,446.0,2020,2020,1
s1221-114,S.1221,114.0,29869140.0,278.0,336.0,2015,2017,3
hr8906-117,H.R.8906,117.0,29862483.0,161.0,375.0,2022,2022,1
hr5206-117,H.R.5206,117.0,29860136.0,366.0,377.0,2021,2023,3
hr721-116,H.R.721,116.0,29856654.0,325.0,307.0,2019,2020,2
hr104-116,H.R.104,116.0,29847891.0,331.0,1367.0,2019,2020,2
hr7663-116,H.R.7663,116.0,29831418.0,317.0,454.0,2020,2020,1
hr1804-114,H.R.1804,114.0,29820966.0,183.0,357.0,2015,2016,2
s2020-115,S.2020,115.0,29820000.0,142.0,132.0,2017,2018,2
s1469-114,S.1469,114.0,29817000.0,141.0,266.0,2015,2016,2
hr3443-116,H.R.3443,116.0,29811569.0,229.0,161.0,2019,2020,2
s893-117,S.893,117.0,29810000.0,280.0,337.0,2021,2022,2
hr6514-116,H.R.6514,116.0,29779890.0,325.0,324.0,2020,2020,1
hr2144-117,H.R.2144,117.0,29773743.0,256.0,315.0,2021,2022,2
hr3287-117,H.R.3287,117.0,29760379.0,224.0,462.0,2021,2023,3
hr679-114,H.R.679,114.0,29758654.0,167.0,290.0,2015,2016,2
s444-113,S.444,113.0,29753147.0,442.0,548.0,2013,2014,2
hr5175-115,H.R.5175,115.0,29743203.0,250.0,435.0,2018,2019,2
hr2801-113,H.R.2801,113.0,29742673.0,276.0,249.0,2013,2014,2
hr6394-117,H.R.6394,117.0,29740827.0,240.0,464.0,2022,2023,2
s2415-117,S.2415,117.0,29732206.0,225.0,316.0,2021,2023,3
hr2579-114,H.R.2579,114.0,29722440.0,341.0,311.0,2015,2016,2
s2237-115,S.2237,115.0,29722210.0,367.0,443.0,2017,2018,2
s148-114,S.148,114.0,29704631.0,197.0,213.0,2015,2016,2
hr4858-115,H.R.4858,115.0,29695668.0,129.0,100.0,2018,2018,1
hr2548-115,H.R.2548,115.0,29692468.0,305.0,624.0,2017,2018,2
hr1788-116,H.R.1788,116.0,29680000.0,150.0,114.0,2019,2020,2
s3057-114,S.3057,114.0,29670000.0,114.0,73.0,2015,2016,2
hr3042-114,H.R.3042,114.0,29662661.0,431.0,457.0,2015,2016,2
hr3089-117,H.R.3089,117.0,29655944.0,389.0,739.0,2021,2023,3
hr7505-116,H.R.7505,116.0,29650000.0,174.0,147.0,2020,2020,1
s504-117,S.504,117.0,29634046.0,239.0,481.0,2021,2022,2
hr4127-116,H.R.4127,116.0,29622500.0,186.0,141.0,2019,2020,2
s3039-117,S.3039,117.0,29608364.0,221.0,209.0,2021,2023,3
hr4940-117,H.R.4940,117.0,29604000.0,210.0,326.0,2021,2022,2
hr1736-114,H.R.1736,114.0,29596830.0,345.0,1021.0,2015,2016,2
hr4232-115,H.R.4232,115.0,29580000.0,136.0,82.0,2017,2018,2
s954-114,S.954,114.0,29578938.0,180.0,283.0,2015,2017,3
hr6866-116,H.R.6866,116.0,29564240.0,225.0,293.0,2020,2020,1
hr2654-117,H.R.2654,117.0,29556533.0,174.0,144.0,2021,2022,2
hr2774-116,H.R.2774,116.0,29555772.0,185.0,230.0,2019,2020,2
s4010-116,S.4010,116.0,29545440.0,169.0,189.0,2020,2020,1
hr3666-117,H.R.3666,117.0,29542875.0,170.0,408.0,2021,2023,3
s1040-115,S.1040,115.0,29539541.0,196.0,255.0,2017,2018,2
s1017-114,S.1017,114.0,29519632.0,229.0,335.0,2015,2017,3
hr707-114,H.R.707,114.0,29516500.0,514.0,457.0,2015,2016,2
hr7783-117,H.R.7783,117.0,29515000.0,158.0,188.0,2022,2023,2
s516-116,S.516,116.0,29509999.0,253.0,310.0,2019,2020,2
hr5618-114,H.R.5618,114.0,29500000.0,34.0,27.0,2016,2017,2
hr2217-117,H.R.2217,117.0,29500000.0,145.0,108.0,2021,2022,2
hr6988-117,H.R.6988,117.0,29500000.0,152.0,92.0,2021,2022,2
hr3758-113,H.R.3758,113.0,29490000.0,447.0,409.0,2013,2014,2
s626-115,S.626,115.0,29488642.0,259.0,247.0,2017,2018,2
s1264-113,S.1264,113.0,29487500.0,192.0,306.0,2013,2014,2
hr4171-116,H.R.4171,116.0,29476000.0,101.0,62.0,2019,2020,2
s1422-113,S.1422,113.0,29475564.0,452.0,533.0,2013,2014,2
s1544-117,S.1544,117.0,29473715.0,377.0,736.0,2021,2023,3
hr4483-115,H.R.4483,115.0,29465586.0,225.0,298.0,2017,2019,3
hr5781-117,H.R.5781,117.0,29445629.0,357.0,642.0,2021,2023,3
hr2138-117,H.R.2138,117.0,29440507.0,231.0,375.0,2021,2022,2
hr6090-116,H.R.6090,116.0,29440000.0,134.0,98.0,2020,2020,1
hr5859-113,H.R.5859,113.0,29435000.0,171.0,133.0,2014,2014,1
hr5906-116,H.R.5906,116.0,29429647.0,153.0,331.0,2020,2020,1
hr1334-117,H.R.1334,117.0,29420252.0,174.0,155.0,2021,2022,2
hr4635-113,H.R.4635,113.0,29420000.0,87.0,65.0,2014,2014,1
hr5855-112,H.R.5855,112.0,29419863.0,295.0,310.0,2013,2013,1
hr1886-114,H.R.1886,114.0,29415705.0,251.0,413.0,2015,2016,2
s2323-112,S.2323,112.0,29412689.0,238.0,238.0,2013,2013,1
s532-114,S.532,114.0,29407800.0,141.0,203.0,2015,2016,2
hr1786-114,H.R.1786,114.0,29390822.0,344.0,535.0,2015,2016,2
s851-116,S.851,116.0,29387011.0,373.0,404.0,2019,2020,2
hr1815-115,H.R.1815,115.0,29382444.0,297.0,267.0,2017,2019,3
hr1763-114,H.R.1763,114.0,29372098.0,235.0,221.0,2015,2016,2
hr2608-116,H.R.2608,116.0,29371866.0,209.0,297.0,2019,2020,2
s2055-114,S.2055,114.0,29371257.0,344.0,336.0,2015,2017,3
hr2827-116,H.R.2827,116.0,29370000.0,189.0,305.0,2019,2020,2
hr2885-117,H.R.2885,117.0,29368637.0,219.0,371.0,2021,2022,2
hr938-115,H.R.938,115.0,29348000.0,217.0,288.0,2017,2018,2
hr705-116,H.R.705,116.0,29347177.0,177.0,391.0,2019,2020,2
s2047-115,S.2047,115.0,29345000.0,135.0,37.0,2017,2019,3
hr2890-115,H.R.2890,115.0,29332336.0,373.0,363.0,2017,2019,3
hr3614-117,H.R.3614,117.0,29320000.0,167.0,238.0,2021,2023,3
s2270-117,S.2270,117.0,29307194.0,210.0,80.0,2021,2023,3
hr6096-116,H.R.6096,116.0,29283034.0,99.0,65.0,2020,2020,1
s2370-117,S.2370,117.0,29282924.0,377.0,535.0,2021,2023,3
hr3320-116,H.R.3320,116.0,29280000.0,170.0,107.0,2019,2019,1
hr4755-117,H.R.4755,117.0,29270000.0,151.0,105.0,2021,2022,2
hr1262-114,H.R.1262,114.0,29266364.0,369.0,885.0,2015,2016,2
hr2069-117,H.R.2069,117.0,29262707.0,192.0,107.0,2021,2022,2
hr1017-115,H.R.1017,115.0,29241842.0,508.0,501.0,2017,2018,2
hr5455-113,H.R.5455,113.0,29240000.0,102.0,92.0,2014,2014,1
s1630-116,S.1630,116.0,29240000.0,167.0,101.0,2019,2019,1
s3091-117,S.3091,117.0,29238765.0,289.0,447.0,2021,2022,2
s578-115,S.578,115.0,29238148.0,264.0,492.0,2017,2018,2
s797-114,S.797,114.0,29206540.0,146.0,182.0,2015,2016,2
hr1577-117,H.R.1577,117.0,29197966.0,597.0,659.0,2021,2022,2
hr1975-116,H.R.1975,116.0,29190000.0,212.0,113.0,2019,2020,2
hr2773-117,H.R.2773,117.0,29173603.0,962.0,1162.0,2021,2022,2
hr5150-115,H.R.5150,115.0,29170000.0,193.0,186.0,2018,2019,2
s898-117,S.898,117.0,29160696.0,284.0,385.0,2021,2022,2
hr3940-114,H.R.3940,114.0,29156258.0,309.0,334.0,2015,2016,2
hr4813-116,H.R.4813,116.0,29153526.0,346.0,401.0,2019,2020,2
hr3815-114,H.R.3815,114.0,29140000.0,50.0,42.0,2016,2016,1
s3628-115,S.3628,115.0,29130776.0,96.0,187.0,2018,2019,2
hr2168-117,H.R.2168,117.0,29106069.0,439.0,603.0,2021,2022,2
hres154-115,H.RES.154,115.0,29100000.0,160.0,202.0,2017,2017,1
s1046-114,S.1046,114.0,29099789.0,207.0,354.0,2015,2017,3
s1283-113,S.1283,113.0,29097656.0,203.0,179.0,2013,2014,2
hr5410-114,H.R.5410,114.0,29095932.0,239.0,210.0,2016,2016,1
s1890-115,S.1890,115.0,29092520.0,267.0,296.0,2017,2019,3
s1261-114,S.1261,114.0,29086000.0,201.0,90.0,2015,2016,2
hr1487-114,H.R.1487,114.0,29084003.0,505.0,1201.0,2015,2016,2
s1537-113,S.1537,113.0,29076154.0,168.0,309.0,2013,2014,2
s156-114,S.156,114.0,29073000.0,115.0,143.0,2015,2016,2
hr881-115,H.R.881,115.0,29072484.0,182.0,260.0,2017,2018,2
s347-117,S.347,117.0,29072077.0,157.0,212.0,2021,2022,2
s807-114,S.807,114.0,29067000.0,341.0,364.0,2015,2016,2
s536-116,S.536,116.0,29065000.0,254.0,289.0,2019,2020,2
s1769-113,S.1769,113.0,29056839.0,341.0,302.0,2013,2015,3
s4409-117,S.4409,117.0,29055000.0,114.0,114.0,2022,2022,1
hr1665-114,H.R.1665,114.0,29042856.0,382.0,497.0,2015,2016,2
hr8048-117,H.R.8048,117.0,29040000.0,195.0,154.0,2021,2022,2
hr3967-117,H.R.3967,117.0,29023347.0,641.0,1053.0,2021,2023,3
hr4770-114,H.R.4770,114.0,29023247.0,170.0,189.0,2016,2017,2
s958-113,S.958,113.0,29020000.0,242.0,292.0,2013,2014,2
hr81-114,H.R.81,114.0,29020000.0,92.0,179.0,2015,2016,2
hr2792-113,H.R.2792,113.0,29018182.0,186.0,87.0,2013,2013,1
s204-113,S.204,113.0,29015814.0,249.0,329.0,2013,2014,2
hr3635-115,H.R.3635,115.0,29014873.0,433.0,461.0,2017,2019,3
s119-116,S.119,116.0,29010000.0,174.0,119.0,2019,2020,2
hr2734-116,H.R.2734,116.0,29006000.0,177.0,225.0,2019,2020,2
s660-114,S.660,114.0,28990000.0,188.0,94.0,2015,2016,2
hr2229-114,H.R.2229,114.0,28990000.0,254.0,223.0,2015,2016,2
hjres45-116,H.J.RES.45,116.0,28990000.0,170.0,91.0,2019,2019,1
s2770-114,S.2770,114.0,28980000.0,117.0,43.0,2016,2016,1
hr6308-117,H.R.6308,117.0,28974172.0,212.0,250.0,2021,2022,2
hr3352-117,H.R.3352,117.0,28968000.0,159.0,173.0,2021,2022,2
hr3029-117,H.R.3029,117.0,28962388.0,147.0,188.0,2021,2022,2
hr2649-114,H.R.2649,114.0,28955000.0,342.0,578.0,2015,2017,3
hr1173-113,H.R.1173,113.0,28951031.0,462.0,544.0,2013,2014,2
s3045-114,S.3045,114.0,28945406.0,79.0,107.0,2016,2017,2
hr4418-113,H.R.4418,113.0,28942745.0,246.0,330.0,2014,2015,2
hr2164-116,H.R.2164,116.0,28935493.0,194.0,273.0,2019,2020,2
hr38-115,H.R.38,115.0,28930055.0,469.0,749.0,2017,2018,2
hr772-114,H.R.772,114.0,28930000.0,116.0,248.0,2015,2016,2
hr5477-115,H.R.5477,115.0,28930000.0,234.0,182.0,2018,2018,1
s2717-117,S.2717,117.0,28918220.0,343.0,842.0,2021,2022,2
s122-113,S.122,113.0,28916791.0,320.0,435.0,2013,2014,2
hr307-113,H.R.307,113.0,28914824.0,331.0,448.0,2013,2014,2
s3928-117,S.3928,117.0,28897641.0,186.0,100.0,2021,2022,2
hr2629-115,H.R.2629,115.0,28896298.0,244.0,615.0,2017,2018,2
hr3592-117,H.R.3592,117.0,28892138.0,208.0,828.0,2021,2022,2
s1452-113,S.1452,113.0,28877143.0,246.0,291.0,2013,2014,2
hr1572-113,H.R.1572,113.0,28866974.0,171.0,265.0,2013,2014,2
hr3694-117,H.R.3694,117.0,28864048.0,121.0,65.0,2021,2022,2
s585-114,S.585,114.0,28840000.0,115.0,166.0,2015,2016,2
s1411-117,S.1411,117.0,28830000.0,178.0,92.0,2021,2021,1
hr6157-116,H.R.6157,116.0,28818625.0,283.0,331.0,2019,2020,2
hr4200-115,H.R.4200,115.0,28814000.0,257.0,307.0,2017,2018,2
hr706-115,H.R.706,115.0,28800954.0,242.0,213.0,2017,2018,2
hr1157-117,H.R.1157,117.0,28792000.0,200.0,297.0,2021,2022,2
hr8702-116,H.R.8702,116.0,28789416.0,300.0,382.0,2020,2020,1
hr753-114,H.R.753,114.0,28780000.0,112.0,240.0,2015,2016,2
s1562-113,S.1562,113.0,28765187.0,578.0,891.0,2013,2014,2
hr1832-115,H.R.1832,115.0,28765153.0,367.0,375.0,2017,2019,3
s1514-114,S.1514,114.0,28765000.0,326.0,572.0,2015,2017,3
hr4055-117,H.R.4055,117.0,28760000.0,207.0,208.0,2021,2022,2
hr5545-117,H.R.5545,117.0,28758185.0,288.0,494.0,2021,2022,2
s994-117,S.994,117.0,28753707.0,591.0,1271.0,2021,2022,2
s1663-117,S.1663,117.0,28750255.0,206.0,393.0,2021,2023,3
s3676-116,S.3676,116.0,28744340.0,186.0,274.0,2019,2020,2
